Letter,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63
A,0.25294411182403564,0.6411750912666321,-4.205937216283928e-07,0.35905468463897705,0.6164073944091797,-0.030594976618885994,0.4370381534099579,0.4691535234451294,-0.028063934296369553,0.44719159603118896,0.3204859495162964,-0.021425262093544006,0.4624507427215576,0.2382471263408661,-0.00440115574747324,0.3961751163005829,0.3590245544910431,-0.012499556876718998,0.3994656503200531,0.2717687487602234,-0.051268815994262695,0.3766254782676697,0.3935719132423401,-0.0747087150812149,0.37566864490509033,0.4096793234348297,-0.08976630866527557,0.31804585456848145,0.3509010076522827,-0.008790393359959126,0.3336932957172394,0.27287405729293823,-0.040478937327861786,0.32697051763534546,0.41061344742774963,-0.04816713184118271,0.33189523220062256,0.40933099389076233,-0.0517122782766819,0.25444459915161133,0.36720091104507446,-0.012110830284655094,0.2657727301120758,0.28544190526008606,-0.04688257724046707,0.27247145771980286,0.4135585129261017,-0.029671229422092438,0.27286919951438904,0.42135781049728394,-0.013763263821601868,0.1992110013961792,0.36891424655914307,-0.01795978657901287,0.20782306790351868,0.32275164127349854,-0.03914663568139076,0.21762219071388245,0.4032733738422394,-0.02543722838163376,0.21886968612670898,0.41581854224205017,-0.013005678541958332
A,0.2656659185886383,0.6345185041427612,-4.559591957331577e-07,0.37043648958206177,0.6153531074523926,-0.028446253389120102,0.44719791412353516,0.47042152285575867,-0.025384221225976944,0.4566623568534851,0.3238913416862488,-0.018542248755693436,0.46796417236328125,0.2455935925245285,-0.0014450839953497052,0.4042057693004608,0.36299797892570496,-0.013224401511251926,0.4070538282394409,0.27450916171073914,-0.050931982696056366,0.3856726884841919,0.39477330446243286,-0.07271771878004074,0.38380205631256104,0.41422295570373535,-0.08639808744192123,0.32682710886001587,0.3551058769226074,-0.010626962408423424,0.34264424443244934,0.2746849060058594,-0.04194766283035278,0.3376769423484802,0.4118400812149048,-0.04831785336136818,0.34049534797668457,0.4142616093158722,-0.05071284621953964,0.2646372318267822,0.3696173429489136,-0.014682418666779995,0.2764161229133606,0.2867134213447571,-0.04990653321146965,0.2839609682559967,0.4154201149940491,-0.031834088265895844,0.2824086546897888,0.42709967494010925,-0.01494412962347269,0.20986253023147583,0.3706330955028534,-0.02103300578892231,0.22092527151107788,0.32247817516326904,-0.0425618477165699,0.23084114491939545,0.40428292751312256,-0.028024042025208473,0.22934621572494507,0.4201933443546295,-0.014800464734435081
A,0.2735363841056824,0.6179570555686951,-3.59745428113456e-07,0.3764796555042267,0.6038346886634827,-0.02282595820724964,0.45139220356941223,0.46874043345451355,-0.01995471864938736,0.4637446403503418,0.3284619450569153,-0.015159009024500847,0.47743919491767883,0.25231701135635376,-0.0016679862746968865,0.41558775305747986,0.3704192638397217,-0.007547914516180754,0.4177069365978241,0.2802717685699463,-0.04284197464585304,0.39771267771720886,0.3971697986125946,-0.06410525739192963,0.3967052698135376,0.4198349118232727,-0.07765426486730576,0.3432731628417969,0.3606610596179962,-0.006265571340918541,0.35703885555267334,0.2785845994949341,-0.037099409848451614,0.35090455412864685,0.4111042618751526,-0.044364508241415024,0.35429105162620544,0.4175354242324829,-0.04720096290111542,0.2829117178916931,0.3738379180431366,-0.010837218724191189,0.29458191990852356,0.2914416193962097,-0.04469970613718033,0.3003103733062744,0.4143173098564148,-0.028103433549404144,0.2980356812477112,0.42810940742492676,-0.012343302369117737,0.2298336625099182,0.370743989944458,-0.017078431323170662,0.24146534502506256,0.3248822093009949,-0.038883890956640244,0.24815551936626434,0.4012117385864258,-0.02665567398071289,0.2470456063747406,0.4156026542186737,-0.015126347541809082
A,0.31722936034202576,0.6096932888031006,-3.3188783277182665e-07,0.41299739480018616,0.5839380025863647,-0.02236788347363472,0.4765440821647644,0.4697338044643402,-0.022813845425844193,0.48796501755714417,0.3453344702720642,-0.021571636199951172,0.5039499998092651,0.27841779589653015,-0.01199327688664198,0.44266775250434875,0.38071274757385254,-0.00910891778767109,0.44797682762145996,0.3009647727012634,-0.04050767794251442,0.4283120930194855,0.4052048921585083,-0.05615052953362465,0.42559927701950073,0.4225172698497772,-0.06514407694339752,0.38001152873039246,0.3714127242565155,-0.008601912297308445,0.3937366306781769,0.29870232939720154,-0.036333151161670685,0.38784295320510864,0.4176345765590668,-0.040764618664979935,0.3899767994880676,0.4225284457206726,-0.04192719981074333,0.32592862844467163,0.3815787434577942,-0.013367660343647003,0.3378108739852905,0.30643272399902344,-0.04619302600622177,0.34191375970840454,0.41918763518333435,-0.03050721250474453,0.3394413888454437,0.43317848443984985,-0.014791172929108143,0.2760629653930664,0.3817945420742035,-0.01957315392792225,0.2874518632888794,0.33383798599243164,-0.03991079330444336,0.29545170068740845,0.40361565351486206,-0.027232810854911804,0.29292547702789307,0.4209669828414917,-0.014962666667997837
A,0.32824620604515076,0.6104997992515564,-3.8338950503202796e-07,0.4183652400970459,0.5909899473190308,-0.019882436841726303,0.48286744952201843,0.47414910793304443,-0.01897374540567398,0.494657039642334,0.35004618763923645,-0.016305379569530487,0.5069369077682495,0.2828441262245178,-0.005748805124312639,0.44826143980026245,0.38380518555641174,-0.009979726746678352,0.45405200123786926,0.3063278794288635,-0.04038259759545326,0.4332566559314728,0.4082811176776886,-0.0571383498609066,0.4308082163333893,0.42323118448257446,-0.06776272505521774,0.3852071464061737,0.37471306324005127,-0.009287177585065365,0.40095463395118713,0.3036278486251831,-0.03593624383211136,0.39435213804244995,0.4205504357814789,-0.04098935052752495,0.39505061507225037,0.4235749840736389,-0.04324427619576454,0.3326866030693054,0.38470494747161865,-0.013137828558683395,0.34624776244163513,0.31050410866737366,-0.0431739017367363,0.3497329354286194,0.4213862717151642,-0.02680603787302971,0.3453350365161896,0.43515172600746155,-0.011897102929651737,0.28586649894714355,0.38143596053123474,-0.01827518828213215,0.2972736060619354,0.3379075229167938,-0.03612210229039192,0.3039505183696747,0.4073016941547394,-0.02295779250562191,0.30144003033638,0.4237835705280304,-0.0113224433735013
B,0.18451730906963348,1.0147157907485962,-9.473910012047781e-08,0.24991650879383087,0.9488141536712646,-0.023328391835093498,0.2852112054824829,0.8536863327026367,-0.04693315178155899,0.28332260251045227,0.7654458284378052,-0.06876510381698608,0.2763517200946808,0.6923679113388062,-0.0956544354557991,0.2843898832798004,0.8490217924118042,-0.08118971437215805,0.28414008021354675,0.7262452840805054,-0.1282474249601364,0.26772716641426086,0.6421488523483276,-0.16148969531059265,0.2508293390274048,0.5699694156646729,-0.1842837631702423,0.22965256869792938,0.8702113032341003,-0.09702636301517487,0.2244139313697815,0.7283172607421875,-0.14154085516929626,0.2072555273771286,0.6234367489814758,-0.17141206562519073,0.19454392790794373,0.5335460305213928,-0.19493968784809113,0.17240455746650696,0.9009524583816528,-0.1120666116476059,0.16200679540634155,0.7643318772315979,-0.15697138011455536,0.14693796634674072,0.6641391515731812,-0.1773531585931778,0.13791681826114655,0.5774657726287842,-0.1911277174949646,0.11584475636482239,0.9362238645553589,-0.1268341839313507,0.09971138834953308,0.8384007811546326,-0.1691826730966568,0.09348101913928986,0.7700363397598267,-0.18181581795215607,0.0935479998588562,0.7059767246246338,-0.18940478563308716
B,0.21430987119674683,1.0377240180969238,3.076529537793249e-07,0.28707027435302734,1.0190809965133667,-0.035564079880714417,0.3358137905597687,0.9783846139907837,-0.06945300847291946,0.3160903751850128,0.9495052099227905,-0.1026378720998764,0.25791049003601074,0.9393535256385803,-0.1423381119966507,0.30741485953330994,0.8050511479377747,-0.07890889048576355,0.3017517030239105,0.6595773100852966,-0.1250203549861908,0.28864866495132446,0.574701189994812,-0.15903492271900177,0.2770881652832031,0.5012578964233398,-0.18253111839294434,0.24531123042106628,0.8095161318778992,-0.09389243274927139,0.2406425178050995,0.6481589078903198,-0.13521870970726013,0.2300190031528473,0.5456390380859375,-0.16882598400115967,0.22370955348014832,0.46093255281448364,-0.1933651715517044,0.18800362944602966,0.8389599323272705,-0.10997449606657028,0.17794232070446014,0.687122642993927,-0.14903602004051208,0.16838675737380981,0.590560793876648,-0.17509344220161438,0.16472852230072021,0.5075692534446716,-0.19185404479503632,0.13470354676246643,0.88312166929245,-0.12798717617988586,0.11869987845420837,0.7742331624031067,-0.16271647810935974,0.11435554921627045,0.7039709091186523,-0.17530730366706848,0.11529701948165894,0.6390772461891174,-0.18251456320285797
B,0.22644329071044922,0.9858563542366028,4.820601589017315e-07,0.2920041084289551,0.9536316394805908,-0.03369586542248726,0.3396129906177521,0.9152786731719971,-0.07347624003887177,0.31239911913871765,0.8973064422607422,-0.11314509809017181,0.2571045458316803,0.8983576893806458,-0.15951229631900787,0.32147297263145447,0.7646945714950562,-0.09022748470306396,0.3234618306159973,0.6159124970436096,-0.14113351702690125,0.3151841163635254,0.5252251625061035,-0.17663511633872986,0.30627891421318054,0.44876840710639954,-0.2005673199892044,0.2608736753463745,0.7677841186523438,-0.1077536940574646,0.26256898045539856,0.5996676087379456,-0.15300732851028442,0.25643739104270935,0.49379396438598633,-0.18645745515823364,0.2517801523208618,0.40572166442871094,-0.21097280085086823,0.20630156993865967,0.7908833026885986,-0.12570565938949585,0.2015286087989807,0.6336060762405396,-0.16357694566249847,0.19777950644493103,0.5403648614883423,-0.18672597408294678,0.1974523961544037,0.45890718698501587,-0.2025432586669922,0.15527258813381195,0.8278404474258423,-0.14570724964141846,0.14441557228565216,0.7149430513381958,-0.17608948051929474,0.14279766380786896,0.6468536853790283,-0.18616563081741333,0.1443425565958023,0.5827957391738892,-0.19300420582294464
B,0.29890885949134827,0.9606201648712158,4.98570386753272e-07,0.3740338981151581,0.9137965440750122,-0.03981517627835274,0.4190080761909485,0.8047266006469727,-0.057211875915527344,0.35734909772872925,0.7161931991577148,-0.07242581248283386,0.2744779586791992,0.7058384418487549,-0.08990698307752609,0.3931782841682434,0.6241459250450134,-0.032114818692207336,0.3974687159061432,0.48347532749176025,-0.059875212609767914,0.3970774710178375,0.3914416432380676,-0.08629611879587173,0.3939964175224304,0.3160052001476288,-0.10708299279212952,0.33860939741134644,0.6104013919830322,-0.038815923035144806,0.3432708978652954,0.44978588819503784,-0.06255500763654709,0.3464243710041046,0.3451974093914032,-0.09007488191127777,0.34582242369651794,0.26331809163093567,-0.11100146174430847,0.2904950976371765,0.6296140551567078,-0.05073679983615875,0.29104793071746826,0.47777247428894043,-0.07591426372528076,0.29447993636131287,0.38409462571144104,-0.10251012444496155,0.2951653301715851,0.3069134056568146,-0.12010762095451355,0.2425573319196701,0.6773379445075989,-0.06688980013132095,0.24228054285049438,0.5664241909980774,-0.08833003044128418,0.24575930833816528,0.4942782521247864,-0.10167931020259857,0.24797751009464264,0.42636317014694214,-0.11162489652633667
B,0.31439730525016785,0.9405573606491089,4.997179985366529e-07,0.38838380575180054,0.8833686113357544,-0.03346538543701172,0.433589369058609,0.7733689546585083,-0.04914836212992668,0.3757818639278412,0.6879870295524597,-0.06388898193836212,0.2971112132072449,0.6741552352905273,-0.08143510669469833,0.4073762893676758,0.5966598987579346,-0.026918577030301094,0.41379618644714355,0.4608868360519409,-0.05362377688288689,0.4156839847564697,0.371487557888031,-0.07924582809209824,0.41441673040390015,0.29573655128479004,-0.09968459606170654,0.35335978865623474,0.583710253238678,-0.03704683482646942,0.36157065629959106,0.42844921350479126,-0.06071343645453453,0.36655664443969727,0.32583779096603394,-0.08800454437732697,0.36746102571487427,0.24286207556724548,-0.10889577120542526,0.30494463443756104,0.6039412021636963,-0.05179969221353531,0.3098981976509094,0.4535422921180725,-0.07658127695322037,0.3152869641780853,0.3608216643333435,-0.1018121987581253,0.31834876537323,0.28342095017433167,-0.1189189925789833,0.25604248046875,0.6524935364723206,-0.07017947733402252,0.26007789373397827,0.5413780212402344,-0.09134147316217422,0.2655373215675354,0.4689316153526306,-0.10340025275945663,0.26980310678482056,0.4008955955505371,-0.11257849633693695
B,0.3263506293296814,0.9198314547538757,5.240237328507646e-07,0.400738388299942,0.8614652156829834,-0.032450780272483826,0.4469626247882843,0.7501475214958191,-0.046022508293390274,0.3921772241592407,0.6593058705329895,-0.05875975266098976,0.314868688583374,0.6413894891738892,-0.0737675130367279,0.41941699385643005,0.572168231010437,-0.019117945805191994,0.42805033922195435,0.43959540128707886,-0.04307177662849426,0.4315991997718811,0.3527633249759674,-0.06701430678367615,0.4317171275615692,0.279605895280838,-0.08616244047880173,0.36640483140945435,0.559097945690155,-0.027956509962677956,0.37636375427246094,0.4084181785583496,-0.049082037061452866,0.38282129168510437,0.30586427450180054,-0.07498741149902344,0.38375523686408997,0.2243242859840393,-0.09463384002447128,0.3188486099243164,0.5777818560600281,-0.04179416596889496,0.32646921277046204,0.431266725063324,-0.06511825323104858,0.3335159420967102,0.339478999376297,-0.08980129659175873,0.3369608521461487,0.26319730281829834,-0.10630462318658829,0.26970770955085754,0.6249003410339355,-0.059152860194444656,0.2758811116218567,0.5178252458572388,-0.07942917943000793,0.28196728229522705,0.4485526978969574,-0.09088712930679321,0.2862412929534912,0.38297319412231445,-0.09936047345399857
B,0.34006133675575256,0.8921830058097839,5.330140311343712e-07,0.4123414158821106,0.8371856212615967,-0.029997706413269043,0.45631736516952515,0.723241925239563,-0.041187699884176254,0.3990722596645355,0.6346039175987244,-0.05184139311313629,0.3200184404850006,0.6236276030540466,-0.0647234246134758,0.4308290481567383,0.5557860732078552,-0.015516635030508041,0.4398314952850342,0.4250556528568268,-0.03728882595896721,0.4444032609462738,0.3386528193950653,-0.06000906229019165,0.44511568546295166,0.266526997089386,-0.07859248667955399,0.3790033757686615,0.5421231985092163,-0.024381838738918304,0.38857415318489075,0.39771342277526855,-0.04370807856321335,0.3963736891746521,0.2958894670009613,-0.0693737268447876,0.39845898747444153,0.21472299098968506,-0.08919931203126907,0.3322305977344513,0.5591676831245422,-0.03802049532532692,0.33918631076812744,0.4181397557258606,-0.05930984020233154,0.3477634787559509,0.32756417989730835,-0.08484115451574326,0.3520021140575409,0.25240153074264526,-0.10230367630720139,0.2840654253959656,0.6032596826553345,-0.05501856282353401,0.289904922246933,0.49990224838256836,-0.07400259375572205,0.2968502640724182,0.4309360384941101,-0.08661980926990509,0.30221471190452576,0.3655938506126404,-0.09630575031042099
B,0.34197166562080383,0.876325249671936,4.744364048292482e-07,0.4161664843559265,0.8272069692611694,-0.02949853613972664,0.46262484788894653,0.7109107375144958,-0.038490887731313705,0.4099918007850647,0.6151224970817566,-0.046768706291913986,0.3309003710746765,0.5994532704353333,-0.05698376148939133,0.4410862922668457,0.541994571685791,-0.012732789851725101,0.45071443915367126,0.4140858054161072,-0.0323198027908802,0.455442875623703,0.3311944603919983,-0.05346998944878578,0.45647603273391724,0.2617490887641907,-0.07125641405582428,0.3894200026988983,0.5257037878036499,-0.020562419667840004,0.40034788846969604,0.3839191794395447,-0.03786121681332588,0.4094923436641693,0.28591182827949524,-0.06200326606631279,0.4123998284339905,0.20742547512054443,-0.0810614749789238,0.3425459861755371,0.5411646962165833,-0.03325710818171501,0.35097482800483704,0.4031327962875366,-0.05342813581228256,0.3605269491672516,0.3153034448623657,-0.0781608447432518,0.3647078573703766,0.24252980947494507,-0.09539779275655746,0.294746458530426,0.5836189985275269,-0.049336422234773636,0.3030962347984314,0.4817969799041748,-0.06782583892345428,0.3110213577747345,0.4152871370315552,-0.0805325135588646,0.3168126940727234,0.3526669144630432,-0.09055311977863312
B,0.3496881425380707,0.8529552817344666,4.460692082375317e-07,0.4206943213939667,0.8066072463989258,-0.03175414353609085,0.4694753587245941,0.7003281712532043,-0.042674560099840164,0.4216810166835785,0.609049916267395,-0.05217511206865311,0.35044142603874207,0.5851306319236755,-0.0633092075586319,0.44859758019447327,0.5264885425567627,-0.016205400228500366,0.46032118797302246,0.39841583371162415,-0.03768673166632652,0.464557945728302,0.3167659640312195,-0.05984851345419884,0.4639796316623688,0.24833577871322632,-0.07752945274114609,0.39964747428894043,0.5109450817108154,-0.022574253380298615,0.4122415781021118,0.37073254585266113,-0.040980517864227295,0.42062240839004517,0.27349111437797546,-0.06597535312175751,0.4222046136856079,0.19536572694778442,-0.08524738997220993,0.3547278642654419,0.5255709290504456,-0.03390553966164589,0.36278006434440613,0.3895818591117859,-0.05408201366662979,0.3721466064453125,0.3022714853286743,-0.07900548726320267,0.37681394815444946,0.22964417934417725,-0.09634340554475784,0.30718615651130676,0.5655545592308044,-0.04872361570596695,0.3128278851509094,0.46523505449295044,-0.06752250343561172,0.3213467597961426,0.3993132710456848,-0.08051029592752457,0.3291324973106384,0.3372812867164612,-0.09036678820848465
B,0.35701197385787964,0.8332599401473999,5.105060836285702e-07,0.427630752325058,0.7903248071670532,-0.029641831293702126,0.4721055328845978,0.6766830086708069,-0.03801533207297325,0.42008963227272034,0.5809695720672607,-0.04501552879810333,0.3444117307662964,0.5661019086837769,-0.053629860281944275,0.454753041267395,0.5143848657608032,-0.013361021876335144,0.4662003219127655,0.3888418972492218,-0.031009424477815628,0.47102031111717224,0.3074073791503906,-0.050315409898757935,0.4711834788322449,0.23893550038337708,-0.06675508618354797,0.4053342938423157,0.4974854588508606,-0.01987379789352417,0.4194459617137909,0.36015138030052185,-0.03495131433010101,0.42821425199508667,0.26389211416244507,-0.05738787353038788,0.4296754002571106,0.18717819452285767,-0.07515503466129303,0.3600618839263916,0.5112364888191223,-0.031075965613126755,0.37083926796913147,0.37734317779541016,-0.04883629456162453,0.38123443722724915,0.29125651717185974,-0.07265003770589828,0.38508522510528564,0.21989434957504272,-0.08938663452863693,0.31287509202957153,0.5509211421012878,-0.045543260872364044,0.32176488637924194,0.4524287283420563,-0.0621718168258667,0.33062121272087097,0.3877055048942566,-0.07423941791057587,0.3365003168582916,0.3271208703517914,-0.08373774588108063
B,0.35942795872688293,0.8212801218032837,5.436024252958305e-07,0.4338505268096924,0.7867427468299866,-0.030403967946767807,0.47632426023483276,0.6685307025909424,-0.037631575018167496,0.4209469258785248,0.5698639750480652,-0.042814865708351135,0.34523752331733704,0.5543206930160522,-0.04993715137243271,0.4572613835334778,0.504726767539978,-0.013485604897141457,0.47075796127319336,0.3815450370311737,-0.028060685843229294,0.4771954417228699,0.2986145615577698,-0.04590935632586479,0.47946980595588684,0.22793704271316528,-0.06212804466485977,0.407539427280426,0.4896774888038635,-0.019423261284828186,0.42363929748535156,0.3524065911769867,-0.03200539946556091,0.433798223733902,0.25664302706718445,-0.05409442260861397,0.43702855706214905,0.17984697222709656,-0.07220246642827988,0.3622511029243469,0.5045263767242432,-0.02989785745739937,0.3741329312324524,0.36940997838974,-0.04687833786010742,0.3842794895172119,0.2830776572227478,-0.07152213156223297,0.387948602437973,0.21267828345298767,-0.08847632259130478,0.31557172536849976,0.5442816615104675,-0.04362492635846138,0.3247828781604767,0.4394930601119995,-0.0599101223051548,0.33423224091529846,0.37356024980545044,-0.07238776981830597,0.3406396210193634,0.314261794090271,-0.08207940310239792
B,0.36158016324043274,0.8054324388504028,5.544629857467953e-07,0.43409883975982666,0.7684156894683838,-0.03045198693871498,0.47724124789237976,0.653988778591156,-0.03857821598649025,0.42268404364585876,0.5560269951820374,-0.04475320130586624,0.34751826524734497,0.5378543734550476,-0.052646879106760025,0.45948928594589233,0.49645572900772095,-0.016105178743600845,0.47239190340042114,0.3727226257324219,-0.033002447336912155,0.4784040153026581,0.28876399993896484,-0.05151107907295227,0.4799947738647461,0.2171773910522461,-0.06750160455703735,0.40987321734428406,0.4788651764392853,-0.022092925384640694,0.425108939409256,0.34180355072021484,-0.03650015965104103,0.43522319197654724,0.24504300951957703,-0.0586060993373394,0.43766623735427856,0.16842398047447205,-0.07619007676839828,0.3648184835910797,0.49130070209503174,-0.03250508010387421,0.3761429190635681,0.3584110140800476,-0.04999784752726555,0.3865978717803955,0.27242279052734375,-0.0738462433218956,0.39051029086112976,0.20173394680023193,-0.09027957916259766,0.3179803490638733,0.5291750431060791,-0.046165838837623596,0.3268040418624878,0.42895081639289856,-0.06268668919801712,0.33626988530158997,0.36395496129989624,-0.07477936148643494,0.34240326285362244,0.3044612407684326,-0.08398938179016113
B,0.36439603567123413,0.7954261898994446,5.628904204968421e-07,0.4362219274044037,0.7536963224411011,-0.031247979030013084,0.4784848093986511,0.6410449743270874,-0.03964150696992874,0.42709213495254517,0.5445723533630371,-0.04613471031188965,0.3533919155597687,0.5273959040641785,-0.05404413118958473,0.4592420756816864,0.48277199268341064,-0.012805433943867683,0.47117629647254944,0.3619241416454315,-0.02939169481396675,0.47670358419418335,0.2807282507419586,-0.048596881330013275,0.4788290560245514,0.21004629135131836,-0.06533811241388321,0.4102265238761902,0.46510347723960876,-0.018160998821258545,0.4241262674331665,0.330657958984375,-0.03197217360138893,0.43370646238327026,0.2357892394065857,-0.05431685596704483,0.43667072057724,0.1600639522075653,-0.07240267843008041,0.36515575647354126,0.4776245057582855,-0.028328444808721542,0.37569454312324524,0.34862929582595825,-0.045580729842185974,0.38607272505760193,0.263457328081131,-0.06963036954402924,0.3909927010536194,0.19259512424468994,-0.08646158128976822,0.31808242201805115,0.516022264957428,-0.041958484798669815,0.32707953453063965,0.420269250869751,-0.058502327650785446,0.336765319108963,0.3557438552379608,-0.07103469967842102,0.3437391519546509,0.29565680027008057,-0.08080502599477768
B,0.36539310216903687,0.7774784564971924,5.809976642012771e-07,0.4361502528190613,0.7339364290237427,-0.028630949556827545,0.47656965255737305,0.6206958293914795,-0.03588521108031273,0.4249022901058197,0.5239819884300232,-0.04164153337478638,0.3516174852848053,0.5072875022888184,-0.04888027161359787,0.4565735161304474,0.46676889061927795,-0.009556764736771584,0.4704160988330841,0.3490564823150635,-0.023982400074601173,0.47702062129974365,0.26907554268836975,-0.04149245470762253,0.4800613224506378,0.1992204487323761,-0.057158298790454865,0.40994614362716675,0.45171505212783813,-0.015848593786358833,0.4250478446483612,0.3187215328216553,-0.02776908129453659,0.434528648853302,0.2247711718082428,-0.048664748668670654,0.4370133578777313,0.15001624822616577,-0.06579956412315369,0.36660611629486084,0.46508851647377014,-0.026796706020832062,0.37737220525741577,0.33637791872024536,-0.043720513582229614,0.38557448983192444,0.25136473774909973,-0.06721678376197815,0.38831037282943726,0.18141403794288635,-0.08324627578258514,0.3204778730869293,0.5033274292945862,-0.040924590080976486,0.32794249057769775,0.40645939111709595,-0.0573720782995224,0.3360807001590729,0.3416069447994232,-0.06952965259552002,0.3415719270706177,0.28181570768356323,-0.07884816080331802
B,0.3654177188873291,0.7749487161636353,5.175494948161941e-07,0.4371657967567444,0.7335757613182068,-0.030056636780500412,0.4788517653942108,0.6212308406829834,-0.03769766539335251,0.42659732699394226,0.5241389274597168,-0.0432949922978878,0.3537457585334778,0.5066187977790833,-0.05012717470526695,0.4616418778896332,0.4677368402481079,-0.012184546329081059,0.47298577427864075,0.347879558801651,-0.028251929208636284,0.477641761302948,0.2686883211135864,-0.046586669981479645,0.47920316457748413,0.20059546828269958,-0.06237940862774849,0.41351670026779175,0.44923457503318787,-0.016999270766973495,0.427308052778244,0.3169592618942261,-0.02977432869374752,0.4362872242927551,0.22356891632080078,-0.050662118941545486,0.4388810396194458,0.14919301867485046,-0.06767920404672623,0.3690505623817444,0.4603637158870697,-0.026524091139435768,0.37936362624168396,0.3332170844078064,-0.042330849915742874,0.389239102602005,0.2506318688392639,-0.0648379921913147,0.39358973503112793,0.1821141242980957,-0.08072849363088608,0.3224947452545166,0.4974873661994934,-0.0393962636590004,0.33084285259246826,0.4025033712387085,-0.05421296879649162,0.3403605818748474,0.33971771597862244,-0.06555713713169098,0.3473486304283142,0.2812148332595825,-0.07464241981506348
B,0.37137842178344727,0.7824009656906128,5.567992502619745e-07,0.4453364610671997,0.7391023635864258,-0.031635429710149765,0.48757657408714294,0.6292295455932617,-0.04016165807843208,0.4349980056285858,0.5312381386756897,-0.046253763139247894,0.3625590205192566,0.5080855488777161,-0.05379452928900719,0.4643613398075104,0.4702053666114807,-0.011902879923582077,0.47553855180740356,0.3508358597755432,-0.026856109499931335,0.48019513487815857,0.27002036571502686,-0.04522281885147095,0.48247990012168884,0.19967493414878845,-0.061360061168670654,0.4160381555557251,0.4541265070438385,-0.016126615926623344,0.42927786707878113,0.32176434993743896,-0.02826780267059803,0.43823665380477905,0.2281697690486908,-0.05005378648638725,0.4419952929019928,0.1527787148952484,-0.0679367333650589,0.3721044659614563,0.46700382232666016,-0.025106316432356834,0.38045185804367065,0.3392072021961212,-0.0410970039665699,0.3889613747596741,0.25402066111564636,-0.06450025737285614,0.39277076721191406,0.18421527743339539,-0.08072713017463684,0.32668283581733704,0.5048395991325378,-0.03750820830464363,0.33374616503715515,0.40684568881988525,-0.05235162377357483,0.34165140986442566,0.3424062132835388,-0.06352792680263519,0.3478196859359741,0.2840884327888489,-0.0722484365105629
B,0.37649816274642944,0.7787668704986572,5.378339551498357e-07,0.45101624727249146,0.7425985932350159,-0.030738381668925285,0.4939465820789337,0.6327981352806091,-0.03802228718996048,0.441963255405426,0.5307518243789673,-0.04308970272541046,0.3688223958015442,0.5114995837211609,-0.05033068731427193,0.4727879464626312,0.47291645407676697,-0.00949152186512947,0.4820971190929413,0.3567417562007904,-0.02305085025727749,0.48697295784950256,0.27777546644210815,-0.041067276149988174,0.48841384053230286,0.20957547426223755,-0.057261351495981216,0.42615097761154175,0.45771798491477966,-0.01418117992579937,0.4390316605567932,0.3270704448223114,-0.025112975388765335,0.4475429952144623,0.23744454979896545,-0.04705195873975754,0.45011961460113525,0.16490063071250916,-0.06528040766716003,0.38277140259742737,0.4711374044418335,-0.02358745038509369,0.3918198347091675,0.3437918424606323,-0.04050876200199127,0.4001944661140442,0.260112464427948,-0.0651874840259552,0.4032813310623169,0.19127747416496277,-0.08203072100877762,0.3353852927684784,0.508253276348114,-0.036249276250600815,0.3458063006401062,0.4105605185031891,-0.05270744487643242,0.35390329360961914,0.3473213315010071,-0.06519268453121185,0.3592168092727661,0.288729190826416,-0.07492601126432419
B,0.38977277278900146,0.7858231067657471,4.666199515668268e-07,0.46285882592201233,0.7427904605865479,-0.02673451416194439,0.5086756348609924,0.6404194235801697,-0.03551899641752243,0.461771696805954,0.5477294921875,-0.04342589154839516,0.39040225744247437,0.5237666964530945,-0.05404988303780556,0.4879578948020935,0.47778135538101196,-0.012730115093290806,0.4984072744846344,0.35882991552352905,-0.029933765530586243,0.5028454065322876,0.27959388494491577,-0.05002932250499725,0.5023738741874695,0.21056383848190308,-0.0670815035700798,0.44236546754837036,0.4625585675239563,-0.02113279141485691,0.4568655788898468,0.33070874214172363,-0.0346292220056057,0.4652194082736969,0.24192854762077332,-0.056309930980205536,0.46698904037475586,0.16938811540603638,-0.07426323741674423,0.3987923264503479,0.47576165199279785,-0.033840030431747437,0.4094547629356384,0.3466130197048187,-0.050503525882959366,0.41955190896987915,0.26483699679374695,-0.0725436806678772,0.42372387647628784,0.19822561740875244,-0.08810050040483475,0.3506012558937073,0.5131857395172119,-0.04965474084019661,0.35920286178588867,0.4131854176521301,-0.06484363228082657,0.3682842254638672,0.34930944442749023,-0.07473164796829224,0.3755693733692169,0.2906852960586548,-0.08273574709892273
